"","JOURNAL","YEAR","NAME","COUNTRY","editor_id","FIRST_NAME","MIDDLE_NAME","LAST_NAME","UNIT","CITY.x","STATE","source.x","BASIC2015","Classification","UNITID","CITY.y","STABBR","Category","source.y"
"1206","ECOLOGY",2002,"Virginia Polytechnic Institute and State University","USA",597,"Jeffrey","R","Walters",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",233921,"Blacksburg","VA","Doctoral","carnegie"
"1207","ECOLOGY",1985,"Virginia Polytechnic Institute and State University","USA",600,"Jackson","R","Webster",NA,"Blacksburg","VA","class",15,"Doctoral Universities: Highest Research Activity",233921,"Blacksburg","VA","Doctoral","carnegie"
"1208","CONBIO",1998,"Virginia Polytechnic Institute and State University","USA",1002,"Richard",NA,"Neves",NA,"Blacksburg","VA","class",15,"Doctoral Universities: Highest Research Activity",233921,"Blacksburg","VA","Doctoral","carnegie"
"1209","CONBIO",2001,"Virginia Polytechnic Institute and State University","USA",873,"Paul","L","Angermeier",NA,"Blacksburg","VA","class",15,"Doctoral Universities: Highest Research Activity",233921,"Blacksburg","VA","Doctoral","carnegie"
"1210","JBIOG",2009,"Wake Forest University","USA",808,"Miles","R","Silman",NA,NA,NA,"class",16,"Doctoral Universities: Higher Research Activity",199847,"Winston Salem","NC","Doctoral","carnegie"
"1211","OECOL",1998,"Washington and Lee University","USA",689,"Lawrence","E","Hurd",NA,NA,NA,"class",21,"Baccalaureate Colleges: Arts & Sciences Focus",234207,"Lexington","VA","Baccalaureate","carnegie"
"1212","OECOL",1987,"Washington State University","USA",991,"Richard","N","Mack",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",236939,"Pullman","WA","Doctoral","carnegie"
"1213","EVOL",2000,"Washington State University","USA",788,"Martin","T","Morgan",NA,"Corvallis","OR","class",15,"Doctoral Universities: Highest Research Activity",236939,"Pullman","WA","Doctoral","carnegie"
"1214","EVOL",2004,"Washington State University","USA",966,"Richard","Stephen","Gomulkiewicz",NA,"Pullman","WA","class",15,"Doctoral Universities: Highest Research Activity",236939,"Pullman","WA","Doctoral","carnegie"
"1215","EVOL",2004,"Washington State University","USA",1256,"Michael","Stilson","Webster",NA,"Pullman","WA","class",15,"Doctoral Universities: Highest Research Activity",236939,"Pullman","WA","Doctoral","carnegie"
"1216","EVOL",2014,"Washington State University","USA",393,"Gomulkiewicz",NA,"Richard",NA,"Pullman","WA","class",15,"Doctoral Universities: Highest Research Activity",236939,"Pullman","WA","Doctoral","carnegie"
"1217","ECOLOGY",1997,"Washington State University","USA",937,"R","Alan","Black",NA,"Pullman","WA","class",15,"Doctoral Universities: Highest Research Activity",236939,"Pullman","WA","Doctoral","carnegie"
"1218","ECOLOGY",2008,"Washington State University","USA",960,"R","David","Evans",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",236939,"Pullman","WA","Doctoral","carnegie"
"1219","ECOLOGY",2006,"Washington State University","USA",1215,"William","E","Snyder","",NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",236939,"Pullman","WA","Doctoral","carnegie"
"1220","EVOL",1994,"Washington University","USA",36,"Allan",NA,"Larson",NA,"St. Louis","MO","class",NA,NA,NA,NA,NA,NA,NA
"1221","EVOL",1998,"Washington University","USA",535,"Jonathan","B","Losos",NA,"St. Louis","MO","class",NA,NA,NA,NA,NA,NA,NA
"1222","AMNAT",2003,"Washington University","USA",458,"Jonathan","M","Chase",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"1223","AMNAT",2003,"Washington University","USA",58,"Alan","R","Templeton",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"1224","AJB",2000,"Washington University","USA",101,"Barbara",NA,"Schaal",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"1225","LECO",2014,"Wayne State University","USA",234,"Daniel","M","Kashian",NA,"Detroit","MI","class",15,"Doctoral Universities: Highest Research Activity",172644,"Detroit","MI","Doctoral","carnegie"
"1226","EVOL",1987,"Wayne State University","USA",1202,"William","S","Moore",NA,"Detroit","MI","class",15,"Doctoral Universities: Highest Research Activity",172644,"Detroit","MI","Doctoral","carnegie"
"1227","ECOLOGY",2004,"Wesleyan University","USA",1114,"Sonia","E","Sultan",NA,NA,NA,"class",21,"Baccalaureate Colleges: Arts & Sciences Focus",130697,"Middletown","CT","Baccalaureate","carnegie"
"1228","AMNAT",2003,"Wesleyan University","USA",8,"Ann","C","Burke",NA,NA,NA,"class",21,"Baccalaureate Colleges: Arts & Sciences Focus",130697,"Middletown","CT","Baccalaureate","carnegie"
"1229","EVOL",2004,"Western Washington University","USA",795,"Merrill","A","Peterson",NA,"Bellingham","WA","class",18,"Master's Colleges & Universities: Larger Programs",237011,"Bellingham","WA","Masters","carnegie"
"1230","CONBIO",1992,"Wilderness Society","USA",807,"Mark",NA,"Shaffer",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"1231","CONBIO",1994,"Wildlife Conservation Society","USA",558,"John","G","Robinson",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"1232","CONBIO",1997,"Wildlife Conservation Society","USA",491,"Joshua",NA,"Ginsberg",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"1233","CONBIO",2008,"Wildlife Conservation Society","USA",11,"Avecita",NA,"Chicchon",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"1234","CONBIO",2010,"Wildlife Conservation Society","USA",1153,"Tim",NA,"McClanahan",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
