"","JOURNAL","YEAR","FIRST_NAME","MIDDLE_NAME","LAST_NAME","INST","COUNTRY","editor_id","UNIT","CITY","STATE"
"2789","AGRONOMY",2013,"Chengsong",NA,"Zhu","University of Missouri","USA",604,"Division of Plant Science","Columbia","Missouri"
"2790","AGRONOMY",2012,"David",NA,"Archer","USDA","USA",610,"ARS NGPRL","Mandan","North Dakota"
"2791","AGRONOMY",2005,"David",NA,"Barker","Ohio State University","USA",616,"Dept. of Horticulture and Crop Science","Columbus","Ohio"
"2792","AGRONOMY",1993,"David",NA,"Belesky","West Virginia University","USA",620,"Div of Plant and Soil Sci","Morgantown","West Virgina"
"2793","AGRONOMY",2008,"Dinesh",NA,"Benbi","Punjab Agricultural University","India",622,"Department of Soils","Ludhiana","Punjab"
"2794","AGRONOMY",1992,"David",NA,"Bezdicek","Washington State University","USA",627,NA,"Pullman","Washington"
"2795","AGRONOMY",1996,"Don",NA,"Bullock","University of Illinois","USA",638,"Department of Crop Sciences","Urbana","Illinois"
"2796","AGRONOMY",1987,"Dwayne",NA,"Buxton","USDA","USA",641,"ARS Pacific West Area","Albany","California"
"2797","AGRONOMY",2009,"Daniel",NA,"Chellemi","USDA","USA",649,"ARS Horticultural Research Lab.","Fort Pierce","Florida"
"2798","AGRONOMY",2002,"David",NA,"Clay","South Dakota State University","USA",651,"Plant Science Department","Brookings","South Dakota"
"2799","AGRONOMY",2005,"David",NA,"Crouse","North Carolina State University","USA",659,NA,"Raleigh","North Carolina"
"2800","AGRONOMY",2009,"Dorivar","Ruiz","Diaz","Kansas State University","USA",668,NA,"Manhattan","Kansas"
"2801","AGRONOMY",1985,"Donald","J","Eckert","Ohio State University","USA",678,"School of Environment & Nat Resources","Columbus","Ohio"
"2802","AGRONOMY",1985,"Dennis","B","Egli","University of Kentucky","USA",679,"Dept. of Plant and Soil Science","Lexington","Kentucky"
"2803","AGRONOMY",2008,"Dwight",NA,"Fisher","USDA","USA",686,"ARS","Watkinsville","Georgia"
"2804","AGRONOMY",2005,"Dale",NA,"Fjell","Kansas State University","USA",687,NA,"Manhattan","Kansas"
"2805","AGRONOMY",2005,"Dennis",NA,"Francis","University of Nebraska","USA",691,"USDA-ARS","Lincoln","Nebraska"
"2806","AGRONOMY",2004,"David",NA,"Franzen","North Dakota State University","USA",693,"Extension Services","Fargo","North Dakota"
"2807","AGRONOMY",2013,"David",NA,"Gardner","The Ohio State University","USA",699,NA,"Columbus","Ohio"
"2808","AGRONOMY",2008,"David",NA,"Holshouser","Tidewater Agricultural Res & Ext Ctr","USA",725,NA,"Suffolk","Virginia"
"2809","AGRONOMY",2008,"Douglas",NA,"Jardine","Kansas State University","USA",736,"Department of Plant Pathology","Manhattan","Kansas"
"2810","AGRONOMY",1987,"Daniel",NA,"Jeffers","Ohio State University","USA",737,"Dep. of Horticulture & Crop Science","Wooster","Ohio"
"2811","AGRONOMY",2008,"David",NA,"Jones","Bangor University","United Kingdom",742,"School of the Environment & Natural Resources","Bangor Gwynedd","Bangor Gwynedd"
"2812","AGRONOMY",2001,"David",NA,"Jordan","North Carolina State University","USA",743,"Crop Science Department","Raleigh","North Carolina"
"2813","AGRONOMY",2014,"Douglas","E","Karcher","University of Arkansas","USA",744,NA,"Fayetteville","Arkansas"
"2814","AGRONOMY",1986,"Daniel","R","Kreig","Texas Tech University","USA",751,NA,"Lubbock","Texas"
"2815","AGRONOMY",1989,"Daniel",NA,"Krieg","Texas Tech University","USA",752,NA,"Lubbock","Texas"
"2816","AGRONOMY",2008,"Dokyoung",NA,"Lee","University of Illinois","USA",758,"Department of Crop Sciences","Urbana","Illinois"
"2817","AGRONOMY",2009,"Daniel",NA,"Long","USDA","USA",767,"ARS Columbia Plateau Conservation Research Center","Adams","Oregon"
"2818","AGRONOMY",1996,"Dale",NA,"Loussaert","Pioneer Hi-Bred Int'l Inc.","USA",769,NA,"Johnston","Iowa"
"2819","AGRONOMY",2000,"Drew",NA,"Lyon","Washington State University","USA",772,"Crop & Soil Sciences","Pullman","Washington"
"2820","AGRONOMY",2012,"Dirk",NA,"Mallants","CSIRO Land and Water","Australia",777,NA,"Glen Osmond","South Australia"
"2821","AGRONOMY",1995,"David",NA,"Marx","University of Nebraska","USA",781,"Dept. of Biometry","Lincoln","Nebraska"
"2822","AGRONOMY",2008,"David",NA,"Meek","USDA","USA",787,NA,"Ames","Iowa"
"2823","AGRONOMY",2006,"David",NA,"Nielsen","USDA","USA",801,"ARS Great Plains Research Station","Akron","Colorado"
"2824","AGRONOMY",2008,"Dan",NA,"O'Brien","Kansas State University","USA",805,"Northwest Research-Extension Center","Colby","Kansas"
"2825","AGRONOMY",2008,"Dirk",NA,"Philipp","University of Arkansas","USA",821,"Department of Animal Science","Fayetteville","Arkansas"
"2826","AGRONOMY",2002,"Daren",NA,"Redfearn","University of Nebraska","USA",834,"Department of Agronomy and Horticulture","Lincoln","Nebraska"
"2827","AGRONOMY",1998,"Donald",NA,"Reeves","USDA","USA",836,"ARS JPC NRCC","Watkinsville","Georgia"
"2828","AGRONOMY",1985,"Donald","C","Reicosky","USDA","USA",837,NA,"Morris","Minnesota"
"2829","AGRONOMY",1999,"Diane",NA,"Rickerl","South Dakota State University","USA",841,NA,NA,NA
"2830","AGRONOMY",2009,"Darrin",NA,"Roberts","University of Nebraska","USA",843,"Department of Agronomy and Horticulture","Lincoln","Nebraska"
"2831","AGRONOMY",2001,"David",NA,"Sanson","Rosepine Research Station","USA",855,NA,"Rosepine","Louisiana"
"2832","AGRONOMY",2008,"Diane",NA,"Stott","Purdue University","USA",877,NA,"West Lafayette","Indiana"
"2833","AGRONOMY",2008,"Dana",NA,"Sullivan","USDA","USA",883,NA,"Greensboro","North Carolina"
"2834","AGRONOMY",1996,"Daniel",NA,"Sweeney","Kansas State University","USA",884,"SE Ag Research Center","Parsons","Kansas"
"2835","AGRONOMY",1996,"Donald",NA,"Tanaka","USDA","USA",886,"ARS","Mandan","North Dakota"
"2836","AGRONOMY",2008,"David",NA,"Tarkalson","USDA","USA",887,"ARS NWISRL","Kimberly","Idaho"
"2837","AGRONOMY",1996,"Donavon",NA,"Taylor","University of Wisconsin - River Falls","USA",888,"Department of Plant and Earth Science","River Falls","Wisconsin"
"2838","AGRONOMY",2002,"Dennis",NA,"Timlin","USDA","USA",892,"ARS CSGCL","Beltsville","Maryland"
"2839","AGRONOMY",1990,"Dan",NA,"Upchurch","USDA","USA",895,"ARS SPA","College Station","Texas"
"2840","AGRONOMY",2001,"Dwayne",NA,"Westfall","Colorado State University","USA",913,NA,"Windosr","Colorado"
"2841","AGRONOMY",2001,"David",NA,"Wolfe","Cornell University","USA",922,"Department of Horticulture","Ithaca","New York"
"2842","AGRONOMY",2008,"Ernest",NA,"Clawson","Monsanto Company","USA",944,NA,"St. Louis","Missouri"
"2843","AGRONOMY",2008,"Eton",NA,"Codling","USDA","USA",945,"ARS","Beltsville","Maryland"
"2844","AGRONOMY",2013,"Earl",NA,"Creech","USU","USA",950,"Department of Plants, Soils, and Climate","Logan","Utah"
"2845","AGRONOMY",2008,"Erik",NA,"Ervin","Virginia Tech University","USA",960,"Crop and Soil Environmental Sciences Dept","Blacksburg","Virginia"
"2846","AGRONOMY",2001,"Edward",NA,"Gbur","University of Arkansas","USA",971,"Agriculture Stat. lab","Fayetteville","Arkansas"
"2847","AGRONOMY",1999,"Elizabeth",NA,"Guertal","Auburn University","USA",974,"Agronomy and Soils Department","Auburn","Alabama"
"2848","AGRONOMY",1996,"Edward",NA,"Hanlon","University of Florida","USA",976,"Southwest FL REC","Immokalee","Florida"
"2849","AGRONOMY",2008,"E","Raymond","Hunt","USDA","USA",981,"ARS HRSL","Baltimore","Maryland"
"2850","AGRONOMY",2008,"Eusebius",NA,"Mukhwana","University of Wyoming","USA",1008,"Department of Renewable Resources","Laramie","Wyoming"
"2851","AGRONOMY",1995,"Emerson",NA,"Nafziger","University of Illinois","USA",1009,"Crop Science Department","Champaign","Illinois"
"2852","AGRONOMY",1989,"E","John","Sadler","USDA","USA",1021,"ARS CSWQRU","Columbia","Missouri"
"2853","AGRONOMY",2008,"Erin",NA,"Silva","University of Wisconsin","USA",1027,"Department of Plant Pathology","Madison","Wisconsin"
"2854","AGRONOMY",2010,"Francisco",NA,"Arriaga","University of Wisconsin","USA",1049,"Dept. of Soil Science","Madison","Wisconsin"
"2855","AGRONOMY",2008,"Francisco",NA,"Calderon","USDA","USA",1061,"ARS Central Great Plains Research Station","Akron","Colorado"
"2856","AGRONOMY",2000,"Frank",NA,"Coale","University of Maryland","USA",1063,NA,"College Park","Maryland"
"2857","AGRONOMY",2008,"Fikru",NA,"Haile","Dow AgroSciences","USA",1076,NA,"Indianapolis","Indiana"
"2858","AGRONOMY",1985,"F","M","Hons","Texas A&M University","USA",1081,"Department of Crop & Soil Sciences","College Station","Texas"
"2859","AGRONOMY",2008,"Friedrich",NA,"Kopisch-Obuch","Christian-Albrechts-Universitat Kiel","Germany",1093,"Institut fur Pflanzenbau und Pflanzenzuchtung","Kiel",NA
"2860","AGRONOMY",2014,"Feng-Min",NA,"Li","Lanzhou University","China",1098,"Institute of Arid Agroecology","Lanzhou","Gansu"
"2861","AGRONOMY",2012,"Feng-Min",NA,"LI","Lanzhou University","China",1099,"Institute of Arid Agroecology","Lanzhou","Gansu"
"2862","AGRONOMY",2006,"Fabian",NA,"Menalled","Montana State University","USA",1108,"Land Resources and Environmental Sciences","Bozeman","Montana"
"2863","AGRONOMY",2014,"Fernando","H","Miguez","Iowa State University","Argentina",1111,NA,"Ames","Iowa"
"2864","AGRONOMY",2014,"Fabrice","Green","Renaud","United Nations University","Germany",1122,"Inst. for Environment & Human Security","Bonn","Bonn"
"2865","AGRONOMY",1989,"Francis",NA,"Rouquette","Texas A&M University","USA",1123,"AgriLife Research & Extension Center","Overton","Texas"
"2866","AGRONOMY",2008,"Fernando",NA,"Salvagiotti","INTA EEA Oliveros","Argentina",1126,NA,"Oliveros Santa Fe","Oliveros Santa Fe"
"2867","AGRONOMY",1991,"Fred",NA,"Turner","Texas A&M University","USA",1135,NA,"Beaumont","Texas"
"2868","AGRONOMY",2003,"Frits",NA,"VanEvert","Wageningen University","Netherlands",1137,NA,"Wageningen",NA
"2869","AGRONOMY",2011,"Freddie",NA,"Waltz","University of Georgia","USA",1140,"Griffin Campus","Griffin","Georgia"
"2870","AGRONOMY",1985,"F","D","Whisler","Mississippi State University","USA",1143,NA,"Starkville","Mississippi"
"2871","AGRONOMY",2009,"Gilles",NA,"Belanger","Agriculture and Agri-Food Canada","Canada",1149,NA,"Quebec","Quebec"
"2872","AGRONOMY",2006,"Gregory",NA,"Binford","University of Delaware","USA",1151,NA,NA,NA
"2873","AGRONOMY",2000,"German",NA,"Bollero","University of Illinois","USA",1152,NA,"Urbana","Illinois"
"2874","AGRONOMY",1996,"Glenn",NA,"Bowers","Novartis Seeds, Inc","USA",1154,NA,"Vadnais Heights","Minnesota"
"2875","AGRONOMY",1996,"Geoffrey",NA,"Brink","USDA","USA",1156,"ARS Dairy Forage Research Center","Madison","Wisconsin"
"2876","AGRONOMY",2001,"G","David","Buntin","Georgia Experiment Station","USA",1158,"Entomology Dept.","Griffin","Georgia"
"2877","AGRONOMY",1997,"Gregory",NA,"Evanylo","Virginia Tech University","USA",1175,NA,"Blacksburg","Virginia"
"2878","AGRONOMY",2012,"Guanglong",NA,"Feng","USDA","USA",1177,"ARS Genetics and sustainable Agriculture Research Unit",NA,"Mississippi"
"2879","AGRONOMY",2006,"Gerald",NA,"Flerchinger","USDA","USA",1178,"ARS Northwest Watershed Research Center","Boise","Idaho"
"2880","AGRONOMY",2008,"Greta",NA,"Gramig","North Dakota State University","USA",1186,NA,"Fargo","North Dakota"
"2881","AGRONOMY",1985,"G",NA,"Guinn","Western Cotton Research Lab","USA",1190,NA,"Maricopa","Arizona"
"2882","AGRONOMY",1990,"Gary",NA,"Heichel","USDA","USA",1199,NA,"Martinsburg","West Virgina"
"2883","AGRONOMY",2001,"Gary",NA,"Hill","University of Georgia","USA",1203,"Coastal Plain Sta.","Tifton","Georgia"
"2884","AGRONOMY",1999,"Gerrit",NA,"Hoogenboom","University of Florida","USA",1204,NA,"Gainesville","Florida"
"2885","AGRONOMY",1990,"Gordon",NA,"Johnson","Oklahoma State University","USA",1212,NA,"Stillwater","Oklahoma"
"2886","AGRONOMY",2008,"Gustavo",NA,"Maddonni","University of Buenos Aires","Argentina",1222,"Facultad de Agronomia","Buenos Aires",NA
"2887","AGRONOMY",2005,"Grady",NA,"Miller","North Carolina State University","USA",1232,"Department of Crop Sciences","Raleigh","North Carolina"
"2888","AGRONOMY",1985,"G","M","Paulsen","Kansas State University","USA",1242,NA,NA,"Kansas"
"2889","AGRONOMY",1985,"G","A","Peterson","Colorado State University","USA",1245,"Soil & Crop Sciences Dept.","Fort Collins","Colorado"
"2890","AGRONOMY",2008,"Gudigopuram",NA,"Reddy","North Carolina A&T State University","USA",1251,". of Natural resources & Environmental Design","Greensboro","North Carolina"
"2891","AGRONOMY",2008,"Guillermo",NA,"Siri-Prieto","Facultad de Agronomia","Uruguay",1258,NA,"Paysandu","CP"
"2892","AGRONOMY",1990,"Gary",NA,"Varvel","USDA","USA",1266,"ARS","Lincoln","Nebraska"
"2893","AGRONOMY",2008,"Gerard",NA,"Wall","USDA","USA",1270,"US Arid Land Agricultural Research Center","Maricopa","Arizona"
"2894","AGRONOMY",1993,"Gail",NA,"Wilkerson","North Carolina State University","USA",1275,"Crop Science Department","Raleigh","North Carolina"
"2895","AGRONOMY",2010,"Humberto",NA,"Blanco","UNL","USA",1286,"Dept of Agronomy and Horticulture","Lincoln","Nebraska"
"2896","AGRONOMY",2005,"H","Arnold","Bruns","USDA","USA",1289,"ARS 141 Experiment Station Rd","Stoneville","Mississippi"
"2897","AGRONOMY",2008,"Hezhong",NA,"Dong","Shandong Academy of Agricultural Sciences","China",1298,NA,"Jinan",NA
"2898","AGRONOMY",2012,"Hero",NA,"Gollany","USDA","USA",1303,"ARS CPCRC","Adams","Oregon"
"2899","AGRONOMY",2008,"Haibo",NA,"Liu","Clemson University","USA",1331,NA,"Clemson","South Carolina"
"2900","AGRONOMY",2014,"Henry","J","Mascagni"," Louisisana State University","USA",1337,"Northeast Research Station","St. Joseph","Louisiana"
"2901","AGRONOMY",1994,"Hugo",NA,"Rogers","USDA","USA",1354,"ARS Natl. Soil Dynamics Lab","Auburn","Alabama"
"2902","AGRONOMY",1985,"Horace","Dean","Skipper","Clemson University","USA",1363,"Ent., Soils, & Pl Sciences","Clemson","South Carolina"
"2903","AGRONOMY",2006,"Haile",NA,"Tewolde","USDA","USA",1367,"ARS",NA,"Mississippi"
"2904","AGRONOMY",2008,"Hernan",NA,"Urcola","Buenos Aires Futures and Options Exchange","Argentina",1371,NA,"Buenos Aires",NA
"2905","AGRONOMY",2004,"Hailin",NA,"Zhang","Oklahoma State University","USA",1383,"Plant and Soil Science Dept","Stillwater","Oklahoma"
"2906","AGRONOMY",1985,"Irvin","C","Anderson","Iowa State University","USA",1387,"Agronomy Dept","Ames","Iowa"
"2907","AGRONOMY",2008,"Indi",NA,"Braden","Southeast Missouri State University","USA",1392,NA,"Cape Girardeau","Missouri"
"2908","AGRONOMY",2013,"Ignacio",NA,"Ciampitti","Kansas State University","USA",1394,"Throckmorton Plant Sciences Center","Manhattan","Kansas"
"2909","AGRONOMY",2004,"John",NA,"Andrae","Clemson University","USA",1439,NA,"Clemson","South Carolina"
"2910","AGRONOMY",2009,"John",NA,"Angus","CSIRO ","Australia",1440,NA,"Stockinbingal","New South Whales"
"2911","AGRONOMY",1997,"Jeffrey",NA,"Baker","USDA","USA",1446,"ARS","Big Spring","Texas"
"2912","AGRONOMY",1990,"John",NA,"Balasko","West Virginia University","USA",1448,"Div Plant and Soil","Morgantown","West Virginia"
"2913","AGRONOMY",2008,"JiSu",NA,"Bang","Syngenta Crop Protection","USA",1451,NA,"Greensboro","North Carolina"
"2914","AGRONOMY",2012,"Jason",NA,"Bergtold","Kansas State University","USA",1464,"Dep. of Agricultural Economics","Manhattan","Kansas"
"2915","AGRONOMY",1989,"Joe",NA,"Bradford","USDA","USA",1479,"ARS/SARL Cons.& Prod.Sys.","Weslaco","Texas"
"2916","AGRONOMY",2008,"James",NA,"Camberato","Purdue University","USA",1499,"Agronomy","West Lafayette","Indiana"
"2917","AGRONOMY",2010,"Joseph",NA,"Castro","University of Illinois","USA",1504,NA,"Urbana","Illinois"
"2918","AGRONOMY",2008,"Jeffrey",NA,"Coulter","University of Minnesota","USA",1523,NA,"Saint Paul","Minnesota"
"2919","AGRONOMY",2005,"Jessica",NA,"Davis","Colorado State University","USA",1537,"Dept of Hort & Landscape Architecture","Fort Collins","Colorado"
"2920","AGRONOMY",1995,"John",NA,"Fritz","Kansas State University","USA",1583,"Agronomy Dept","Manhattan","Kansas"
"2921","AGRONOMY",2004,"Jack",NA,"Fry","Kansas State University","USA",1584,"Division Horticulture","Manhattan","Kansas"
"2922","AGRONOMY",2013,"John",NA,"Fulton","Auburn University","USA",1586,NA,NA,"Alabama"
"2923","AGRONOMY",1992,"Joe",NA,"Funderburk","University of Florida","USA",1587,"NFREC","Quincy","Florida"
"2924","AGRONOMY",2008,"Jeff",NA,"Gore","Mississippi State University","USA",1602,"Delta Research and Extension Center","Stoneville","Mississippi"
"2925","AGRONOMY",1997,"John",NA,"Grove","University of Kentucky","USA",1611,"Research and Education Center","Princeton","Kentucky"
"2926","AGRONOMY",2013,"John",NA,"Guretzky","University of Nebraska","USA",1613,"Dept. of Agronomy and Horticulture","Lincoln","Nebraska"
"2927","AGRONOMY",1993,"John",NA,"Havlin","North Carolina State University","USA",1617,"Department of Soil Science","Raleigh","North Carolina"
"2928","AGRONOMY",2005,"Jay",NA,"Ham","Colorado State University","USA",1618,"Soil & Crop Sciences","Fort Collins","Colorado"
"2929","AGRONOMY",1989,"James",NA,"Hammond","North Dakota State University","USA",1619,"Plant Sciences Department","Fargo","North Dakota"
"2930","AGRONOMY",2008,"James",NA,"Hanson","University of Maryland","USA",1622,"Dep. of Agric. & Resource Economics","College Park","Maryland"
"2931","AGRONOMY",1987,"Jerry",NA,"Hatfield","USDA","USA",1627,"Natl Lab for Agric & the Environ","Ames","Iowa"
"2932","AGRONOMY",1985,"J","L","Heilman","Texas A&M University","USA",1630,"Soil & Crop Science Dept.","College Station","Texas"
"2933","AGRONOMY",2014,"Jose","A","Hernandez","Farmers Edge","USA",1636,NA,"Shakopee","MN"
"2934","AGRONOMY",2014,"Johnathon","D","Holman","Kansas State University","USA",1642,"SW Research Extension Center","Garden City","Kansas"
"2935","AGRONOMY",2008,"Jalal",NA,"Jabro","USDA","USA",1651,"ARS NPARL","Sidney","Montana"
"2936","AGRONOMY",2008,"Jane",NA,"Johnson","USDA","USA",1657,"ARS","Morris","Minnesota"
"2937","AGRONOMY",2005,"James",NA,"Kiniry","USDA","USA",1669,"ARS","Moody","Texas"
"2938","AGRONOMY",2013,"John",NA,"Kovar","USDA","USA",1679,"ARS National Laboratory for Ag and Environment","Ames","Iowa"
"2939","AGRONOMY",2007,"James",NA,"Kurle","University of Minnesota","USA",1688,"Department of Plant Pathology","Saint Paul","Minnesota"
"2940","AGRONOMY",1996,"John",NA,"Lamb","University of Minnesota","USA",1690,"Dept of Soil, Water & Climate","St. Paul","Minnesota"
"2941","AGRONOMY",1996,"Joseph",NA,"Lauer","University of Wisconsin","USA",1700,"Department of Agronomy","Madison","Wisconsin"
"2942","AGRONOMY",2003,"John",NA,"Lory","University of Missouri","USA",1724,"Div of Plant Sci","Columbia","Missouri"
"2943","AGRONOMY",2001,"James",NA,"Lowenberg-DeBoer","Purdue University","USA",1726,"Department of Ag Economics","West Lafayette","Indiana"
"2944","AGRONOMY",1996,"Jennifer",NA,"MacAdam","Utah State University","USA",1732,"Plants, Soils, & Climate Dept","Logan","Utah"
"2945","AGRONOMY",2012,"John",NA,"Martin","Montana State University","USA",1743,"Dept.of Plant Sciences and Plant Pathology","Bozeman","Montana"
"2946","AGRONOMY",2008,"J","Scott","McElroy","Auburn University","USA",1751,"Department of Crop, Soil, and Environ. Sci.","Auburn","Alabama"
"2947","AGRONOMY",2014,"Jean","E","McLain","University of Arizona ","USA",1753,NA,"Tucson","Arizona"
"2948","AGRONOMY",2003,"Jeffrey",NA,"Miller","Miller Research LLC","USA",1768,NA,"Rupert","Idaho"
"2949","AGRONOMY",2013,"Jagadeesh",NA,"Mosali","The Samuel Roberts Noble Foundation","USA",1776,NA,"Ardmore","Oklahoma"
"2950","AGRONOMY",2003,"James",NA,"Muir","Texas A&M","USA",1777,"AgriLife Research","Stephenville","Texas"
"2951","AGRONOMY",1985,"John","M","Norman","University of Wisconsin","USA",1788,"Department of Soil Science","Madison","Wisconsin"
"2952","AGRONOMY",2008,"Jerald",NA,"Pataky","University of Illinois","USA",1801,NA,"Urbana","Illinois"
"2953","AGRONOMY",1989,"Jeffrey",NA,"Pedersen","USDA","USA",1806,"ARS","Lincoln","Nebraska"
"2954","AGRONOMY",1987,"James",NA,"Power","USDA","USA",1816,NA,"Lincoln","Nebraska"
"2955","AGRONOMY",2011,"John",NA,"Rogers","Michigan State University","USA",1840,"Department of Crop and Soil Sciences","East Lansing","Michigan"
"2956","AGRONOMY",2001,"John",NA,"Sawyer","Iowa State University","USA",1855,"Department of Agronomy","Ames","Iowa"
"2957","AGRONOMY",2001,"John",NA,"Shanahan","University of Nebraska","USA",1864,"USDA","Lincoln","Nebraska"
"2958","AGRONOMY",2002,"Jeremy",NA,"Singer","USDA","USA",1874,NA,NA,NA
"2959","AGRONOMY",2005,"Jeffrey",NA,"Steiner","USDA","USA",1890,"NIFA","Washington","DC"
"2960","AGRONOMY",2008,"James",NA,"Taylor","CLEREL","USA",1902,NA,"Portland","New York"
"2961","AGRONOMY",2005,"Judy",NA,"Tolk","USDA","USA",1910,NA,"Bushland","Texas"
"2962","AGRONOMY",1997,"Jac",NA,"Varco","Mississippi State University","USA",1925,NA,NA,"Mississippi"
"2963","AGRONOMY",1998,"James",NA,"Walworth","University of Arizona","USA",1937,NA,"Tucson","Arizona"
"2964","AGRONOMY",2008,"Jason",NA,"Warren","Oklahoma State University","USA",1940,NA,"Stillwater","Oklahoma"
